Name,Character Id,Level,Power,Stars,Red Stars,Gear Tier,Basic,Special,Ultimate,Passive,ISO Class,ISO Matrix,Striker,Fortifier,Healer,Raider,Skirmisher,ISO Health,ISO Damage,ISO Armor,ISO Focus,ISO Resist
Sylderis,Falcon,100,900002,7,8,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Juggernaut,105,1268138,7,10,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Sylderis,Gamora,85,259762,7,8,16,7,7,7,5,striker,purple,10,,,,2,,,,,
Sylderis,YoYo,100,833075,7,7,19,6,6,6,4,skirmisher,purple,12,12,12,12,13,3,3,3,3,3
Sylderis,Taskmaster,105,1592691,7,10,20,7,7,7,5,skirmisher,purple,4,,,,13,3,3,3,3,3
Sylderis,Stryfe,70,105222,7,8,13,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Sylderis,Heimdall,70,115368,7,8,13,7,6,6,5,skirmisher,,,,,,5,5,5,5,5,5
Sylderis,AimDmg_Offense,30,12947,7,7,6,3,3,,1,striker,,5,,,,,5,5,5,5,5
Sylderis,AimTank_Taunt,36,15792,6,6,7,4,3,,2,fortifier,,,5,,,,5,5,5,5,5
Sylderis,Karnak,65,86710,7,7,12,6,6,6,4,skirmisher,,4,,,,5,5,5,5,5,5
Sylderis,AimSupport_Heal,36,13703,5,5,7,4,3,,2,healer,,,,5,,,5,5,5,5,5
Sylderis,BaronMordo,105,1405431,7,10,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Sylderis,ScarletWitch,100,933286,7,8,19,7,7,7,5,raider,purple,,,8,12,,2,2,2,2,2
Sylderis,Killmonger,75,141663,7,8,14,6,7,6,4,skirmisher,blue,,,,,8,3,3,3,3,3
Sylderis,Carnage,100,646800,7,8,19,7,7,7,5,skirmisher,purple,4,,,,13,3,3,3,3,3
Sylderis,Yondu,75,143591,7,8,14,6,6,6,4,skirmisher,blue,,,,,10,5,5,5,5,5
Sylderis,Domino,100,953585,7,8,19,6,7,7,5,raider,purple,12,12,12,13,12,3,3,3,3,3
Sylderis,Ironheart,100,970430,7,9,19,6,7,7,5,raider,purple,,,2,13,,3,3,3,3,3
Sylderis,KreeSupport_HoT,60,65253,7,7,11,6,6,,4,healer,,,,5,,,5,5,5,5,5
Sylderis,Groot,100,1049641,7,10,19,7,7,7,5,healer,purple,,,12,,,2,2,2,2,2
Sylderis,BlackWidow,95,679932,7,8,18,6,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,Kingpin,90,316039,7,10,17,6,6,6,5,fortifier,purple,,10,,,,,,,,
Sylderis,Negasonic,100,819646,7,7,19,6,7,7,5,striker,purple,13,12,12,12,12,3,3,3,3,3
Sylderis,Sabretooth,95,391369,7,7,18,6,7,7,5,raider,purple,4,,,11,,1,1,1,1,1
Sylderis,Nobu,85,200003,7,7,16,6,6,6,4,healer,purple,5,,10,,2,,,,,
Sylderis,Minerva,70,104411,7,8,13,6,6,6,4,healer,,,,5,,,5,5,5,5,5
Sylderis,WinterSoldier,95,398899,7,7,18,7,7,7,5,striker,purple,10,,,1,8,,,,,
Sylderis,Mysterio,100,611162,7,9,19,6,6,6,5,skirmisher,purple,,,,5,13,3,3,3,3,3
Sylderis,CaptainAmerica,100,678320,7,8,19,7,7,7,5,fortifier,purple,,13,,2,12,3,3,3,3,3
Sylderis,BlackPanther,75,155027,7,8,14,6,7,6,5,striker,blue,8,,,,2,3,3,3,3,3
Sylderis,GhostRider,65,98227,7,8,12,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Sylderis,Cyclops,100,622925,7,8,19,6,7,7,5,raider,purple,4,,,13,,3,3,3,3,3
Sylderis,WarMachine,100,1018445,7,9,19,6,7,7,5,raider,purple,,,,13,2,3,3,3,3,3
Sylderis,ScientistSupreme,100,1010027,7,9,19,7,7,7,5,healer,purple,,,13,,,3,3,3,3,3
Sylderis,X23,88,245002,7,7,16,7,6,6,4,striker,purple,10,,,,,,,,,
Sylderis,SquirrelGirl,75,243363,7,8,14,6,6,6,5,healer,blue,2,,10,2,,5,5,5,5,5
Sylderis,Blob,30,15844,7,8,6,3,3,3,1,striker,,5,1,,,,5,5,5,5,5
Sylderis,RocketRaccoon,100,984997,7,9,19,6,7,7,5,raider,purple,4,,,12,,2,2,2,2,2
Sylderis,Beast,100,863459,7,8,19,6,7,7,5,skirmisher,purple,,,4,,13,3,3,3,3,3
Sylderis,Crystal,65,84971,7,7,12,6,6,6,4,raider,,4,,,5,4,5,5,5,5,5
Sylderis,DoctorStrange,100,1024229,7,10,19,7,7,8,6,healer,purple,,,13,,,3,3,3,3,3
Sylderis,Colossus,70,104810,7,7,13,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Sylderis,ElsaBloodstone,105,1291547,7,8,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Swarm,85,343523,7,9,16,6,6,6,4,striker,purple,10,,,2,,,,,,
Sylderis,AimControl_Infect,36,18347,7,7,7,4,3,,2,skirmisher,,,,,,5,5,5,5,5,5
Sylderis,EmmaFrost,105,1511642,7,10,20,7,7,7,5,healer,purple,5,5,13,5,5,3,3,3,3,3
Sylderis,Electro,30,16016,7,7,6,3,3,3,1,raider,,,,,5,,5,5,5,5,5
Sylderis,Scream,70,96721,7,7,13,6,6,6,4,skirmisher,,,,,,5,5,5,5,5,5
Sylderis,InvisibleWoman,100,1091034,7,9,19,7,7,7,5,healer,purple,,,13,,,3,3,3,3,3
Sylderis,Stature,65,87681,7,8,12,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Sylderis,RedSkull,65,98695,7,9,12,6,6,6,4,striker,,5,,,,4,5,5,5,5,5
Sylderis,Zemo,70,96980,7,7,13,6,6,6,4,raider,,4,,,5,,5,5,5,5,5
Sylderis,Yellowjacket,85,289622,7,7,16,6,6,6,5,skirmisher,purple,,,,,10,,,,,
Sylderis,Coulson,85,214146,7,7,16,6,6,6,4,striker,purple,10,,,4,,,,,,
Sylderis,Ultron,80,153536,7,5,15,7,7,7,5,skirmisher,blue,,,,,8,3,3,3,3,3
Sylderis,Shatterstar,80,213654,7,8,15,7,7,7,5,raider,blue,1,,,10,,5,5,5,5,5
Sylderis,Shuri,80,191331,7,7,15,6,7,7,5,healer,blue,,,10,5,,5,5,5,5,5
Sylderis,CullObsidian,70,105389,7,7,13,6,6,6,5,striker,,5,5,,,,5,5,5,5,5
Sylderis,Yelena,42,47880,7,8,8,4,4,4,2,raider,,,,,5,2,5,5,5,5,5
Sylderis,KittyPryde,85,245628,7,8,16,6,7,7,5,skirmisher,purple,,,,,10,,,,,
Sylderis,Ghost,105,1321995,7,10,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,NickFury,95,428665,7,9,18,7,7,7,5,healer,purple,,,10,,9,,,,,
Sylderis,Iceman,86,213404,7,7,16,6,6,7,5,skirmisher,purple,,,,1,10,,,,,
Sylderis,BlackBolt,105,976162,7,9,19,7,7,7,5,striker,purple,13,1,,,,3,3,3,3,3
Sylderis,WhiteTiger,30,15370,7,8,6,3,3,3,1,striker,,5,,,,,5,5,5,5,5
Sylderis,SheHulk,95,694075,7,8,18,7,7,7,5,raider,purple,,2,4,10,,,,,,
Sylderis,Ultimus,100,957823,7,10,19,7,7,7,4,striker,purple,13,,,,1,3,3,3,3,3
Sylderis,RedGuardian,60,116821,7,7,11,6,6,6,4,healer,,,2,5,,,5,5,5,5,5
Sylderis,SilverSurfer,100,909556,7,8,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Magneto,95,420348,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,Bishop,90,265074,7,7,17,6,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,Sybil,100,679273,7,9,19,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Sylderis,Polaris,95,605914,7,9,18,6,6,6,5,raider,purple,,,,12,1,2,2,2,2,2
Sylderis,Longshot,80,194949,7,9,15,6,6,6,4,raider,blue,8,,,10,,5,5,5,5,5
Sylderis,EbonyMaw,80,234494,7,9,15,7,7,7,5,healer,blue,,,10,,,5,5,5,5,5
Sylderis,StarLord,80,335017,7,10,15,6,6,6,4,skirmisher,blue,,,,,10,5,5,5,5,5
Sylderis,AntiVenom,70,111742,7,8,13,6,6,6,5,striker,,5,,,,,5,5,5,5,5
Sylderis,PhylaVell,80,205126,7,8,15,6,6,7,5,striker,blue,10,,,,,5,5,5,5,5
Sylderis,MistyKnight,75,128149,7,7,14,6,6,6,5,skirmisher,blue,,,,,8,3,3,3,3,3
Sylderis,Moondragon,100,987827,7,9,19,7,7,8,6,healer,purple,,,13,,,3,3,3,3,3
Sylderis,MultipleMan,80,195354,7,9,15,6,6,6,5,healer,blue,,,10,,,5,5,5,5,5
Sylderis,MoonKnight,100,910562,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,ColleenWing,75,126875,7,7,14,6,6,6,4,striker,blue,8,,,,,3,3,3,3,3
Sylderis,Phoenix,100,1200725,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,SharonCarter,90,288196,7,7,17,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,SamWilson,100,1112874,7,10,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Sylderis,DoctorOctopus,100,686153,7,9,19,6,7,7,5,healer,purple,,,12,,,2,2,2,2,2
Sylderis,Deathpool,100,713664,7,9,19,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Sylderis,ShangChi,90,282453,7,7,17,7,7,7,5,raider,purple,,,,10,,,,,,
Sylderis,MariaHill,90,307778,7,8,17,7,7,7,5,healer,purple,,,10,,,,,,,
Sylderis,Cloak,90,284588,7,7,17,7,7,7,5,skirmisher,purple,,,,8,10,,,,,
Sylderis,SilverSamurai,95,359632,7,7,18,6,7,6,5,skirmisher,purple,,,,,11,1,1,1,1,1
Sylderis,Dagger,90,291224,7,7,17,7,7,7,5,striker,purple,10,,,9,,,,,,
Sylderis,LadyDeathstrike,100,1113068,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Sersi,90,318687,7,8,17,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Sylderis,Ikaris,90,315490,7,8,17,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,Jubilee,90,288564,7,7,17,6,7,7,5,striker,purple,10,,,,1,,,,,
Sylderis,Magik,70,148011,7,8,13,6,6,6,5,striker,,5,,,,,5,5,5,5,5
Sylderis,AdamWarlock,90,500017,7,8,17,6,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,ScarletSpider,90,295678,7,7,17,7,7,7,5,raider,purple,,,,10,,,,,,
Sylderis,GhostSpider,100,722750,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,SpiderPunk,90,355583,7,10,17,7,7,7,5,raider,purple,,,,10,,,,,,
Sylderis,TChalla,80,198558,7,9,15,6,6,6,5,skirmisher,blue,,,,,10,5,5,5,5,5
Sylderis,KateBishop,75,135516,7,7,14,6,6,7,5,skirmisher,blue,,,,,8,3,3,3,3,3
Sylderis,DoctorVoodoo,1,1023,7,8,1,1,1,,,skirmisher,,,,,,5,5,5,5,5,5
Sylderis,Morbius,70,119633,7,9,13,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Sylderis,StrangeSupreme,105,1329897,7,7,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Doom,95,373016,7,5,18,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,MorganLeFay,95,395807,7,5,18,7,8,7,6,striker,purple,10,,,8,,,,,,
Sylderis,MadelynePryor,105,1379585,7,9,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Wong,95,450336,7,9,18,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,NicoMinoru,75,143093,7,7,14,6,6,6,5,skirmisher,blue,,,,,8,3,3,3,3,3
Sylderis,Echo,75,158779,7,9,14,6,6,7,5,striker,blue,8,,,,,3,3,3,3,3
Sylderis,SpiderWoman,75,202826,7,9,14,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
Sylderis,Fantomex,95,422337,7,9,18,7,7,7,5,raider,purple,,,,10,,,,,,
Sylderis,Gambit,100,683374,7,8,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Dazzler,95,425778,7,9,18,7,7,7,5,raider,purple,,,,10,,,,,,
Sylderis,OmegaRed,100,1276970,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Sunfire,100,667341,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Rogue,95,385540,7,5,18,8,7,7,6,striker,purple,10,,,,,,,,,
Sylderis,JaneThor,70,133845,7,9,13,7,6,7,5,striker,,5,,,,,5,5,5,5,5
Sylderis,AgathaHarkness,100,954814,7,9,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Sylderis,Valkyrie,90,269288,7,8,17,6,6,6,5,raider,purple,,,,10,,,,,,
Sylderis,VivVision,90,288816,7,7,17,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,Hulkbuster,90,293854,7,7,17,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,AmadeusCho,95,706702,7,8,18,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Sylderis,Abomination,95,423742,7,7,18,7,7,7,5,raider,purple,,,,10,,,,,,
Sylderis,RedHulk,95,387142,7,5,18,7,8,7,6,raider,purple,,,,10,,,,,,
Sylderis,SpiderWeaver,96,477011,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,SpiderManNoir,100,660122,7,8,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,SpiderMan2099,90,274026,7,7,17,7,6,7,5,raider,purple,,,,10,,,,,,
Sylderis,ZombieIronMan,100,807899,7,5,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Sylderis,Nakia,80,158560,7,7,15,6,6,6,4,skirmisher,blue,,,,,8,3,3,3,3,3
Sylderis,BlackPantherBC,80,221872,7,10,15,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
Sylderis,Dormammu,95,369096,7,4,18,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,Archangel,95,373947,7,5,18,7,7,8,6,striker,purple,10,,,,,,,,,
Sylderis,Deathlok,90,312895,7,8,17,7,7,7,5,raider,purple,,,,10,,,,,,
Sylderis,Nemesis,95,423295,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,MrNegative,90,304498,7,8,17,6,6,6,5,striker,purple,10,,,,,,,,,
Sylderis,DarkBeast,95,409103,7,8,18,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Sylderis,CaptainCarter,100,684763,7,8,19,7,7,7,5,healer,purple,5,5,13,5,5,3,3,3,3,3
Sylderis,USAgent,95,446605,7,9,18,7,7,7,5,skirmisher,purple,9,,,,10,,,,,
Sylderis,AbsorbingMan,30,15664,7,8,6,3,3,3,1,raider,,,,,5,,5,5,5,5,5
Sylderis,Titania,95,439051,7,10,18,6,6,6,4,raider,purple,,,,10,,,,,,
Sylderis,AgentVenom,95,420368,7,8,18,7,7,7,5,raider,purple,,,,10,,,,,,
Sylderis,Moonstone,50,50413,7,8,9,5,5,5,3,skirmisher,,,,,,5,5,5,5,5,5
Sylderis,CaptainAmericaWW2,95,380157,7,7,18,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Sylderis,UnionJack,95,438535,7,9,18,7,7,7,5,raider,purple,9,,,10,,,,,,
Sylderis,BuckyBarnes,95,392534,7,7,18,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,Quicksilver,95,355134,7,4,18,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,Firestar,36,17545,6,6,7,4,3,3,2,raider,,,,,5,,5,5,5,5,5
Sylderis,Nova,96,453502,7,6,18,8,8,7,6,striker,purple,10,,,4,,,,,,
Sylderis,IronFistOrson,105,1302630,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Gwenpool,36,32604,7,8,7,4,3,3,2,raider,,,,,5,,5,5,5,5,5
Sylderis,Cosmo,95,451707,7,9,18,7,7,7,5,healer,purple,,,10,,8,,,,,
Sylderis,StarLord_Annihilation,90,330930,7,9,17,7,7,7,5,raider,purple,,,,10,,,,,,
Sylderis,Korg,95,374340,7,8,18,6,6,6,5,skirmisher,purple,,,,,10,,,,,
Sylderis,Apocalypse,105,1193916,7,10,19,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Thor_InfinityWar,95,492889,7,10,18,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,Vahl,100,739902,7,8,19,7,7,7,5,striker,purple,12,,,9,,2,2,2,2,2
Sylderis,KangTheConqueror,97,512683,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,LokiTeen,95,446089,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,BetaRayBill,100,649126,7,9,19,7,7,7,5,raider,purple,,,,10,,,,,,
Sylderis,SpiderManBigTime,85,344634,7,4,16,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,Sylvie,100,598410,7,9,18,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,KamalaKhan,100,560606,7,8,18,6,7,7,5,skirmisher,purple,,,,,10,,,,,
Sylderis,BlackCat,100,573431,7,5,19,8,7,8,6,striker,purple,10,,,,,,,,,
Sylderis,GhostRiderRobbie,95,458384,7,8,18,7,7,7,5,raider,purple,,,,10,,,,,,
Sylderis,Photon,95,454117,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,Ronin,95,373614,7,7,18,7,6,6,4,striker,purple,10,5,5,5,5,,,,,
Sylderis,Mockingbird,95,451458,7,9,18,7,7,7,5,healer,purple,5,5,10,5,5,,,,,
Sylderis,IronManInfinityWar,100,575352,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
Sylderis,Darkhawk,100,543032,7,8,18,7,7,7,5,raider,purple,,,,10,,,,,,
Sylderis,ZombieJuggernaut,100,884567,7,6,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Tigra,80,193728,7,8,15,6,6,6,4,striker,blue,10,5,5,5,5,5,5,5,5,5
Sylderis,IronheartMCU,100,545716,7,8,18,7,7,7,5,skirmisher,purple,,,,,10,,,,,
Sylderis,GreenGoblinGlider,105,875876,7,6,19,8,7,8,6,raider,purple,,,,13,,3,3,3,3,3
Sylderis,KravenTheHunter,100,634049,7,9,19,6,6,6,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,SpiderSlayer,81,239151,7,10,15,6,6,6,4,striker,blue,10,,,,,5,5,5,5,5
Sylderis,Nightcrawler,100,778972,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Lizard,85,287288,7,10,16,6,6,6,5,striker,purple,10,5,5,5,5,,,,,
Sylderis,Forge,100,695920,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Sunspot,100,939345,7,8,19,6,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Sylderis,SymbioteSilverSurfer,100,765759,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Gwenom,100,677651,7,8,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,RedGoblin,100,704264,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,BlackKnight,100,849170,7,10,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Sylderis,StarBrand,100,711259,7,9,19,7,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
Sylderis,CosmicGhostRider,100,726251,7,8,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,IronPatriot,105,1109559,7,10,20,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Sylderis,SuperSkrull,105,1250615,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,TheLeader,105,1110822,7,9,20,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Sylderis,PeterBParker,100,738795,7,8,19,7,7,7,5,healer,purple,,,13,,,3,3,3,3,3
Sylderis,SpiderManPavitr,100,740684,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,PeniParker,100,773196,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,PandaPool,100,673661,7,9,19,7,7,7,5,skirmisher,purple,,,,,11,1,1,1,1,1
Sylderis,OldManLogan,105,958187,7,6,19,8,8,8,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Sylderis,Daken,100,649396,7,8,19,7,7,7,5,raider,purple,5,5,5,11,5,1,1,1,1,1
Sylderis,Northstar,100,726112,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Guardian,100,790474,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Sasquatch,100,689353,7,9,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Sylderis,BlackPantherShuri,105,988360,7,9,19,7,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
Sylderis,HankPym,105,1205941,7,10,20,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Sylderis,Ares,105,1603307,7,10,20,8,8,7,6,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Gladiator,105,1468478,7,10,19,7,7,7,5,fortifier,purple,5,13,5,5,5,3,3,3,3,3
Sylderis,Gorr,105,1501257,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,ThanosEndgame,105,1518571,7,10,19,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Sylderis,Sentinel,100,1059005,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Nimrod,100,1007901,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,OmegaSentinel,100,1085777,7,10,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Sylderis,Blade,105,1635051,7,10,20,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
Sylderis,ManThing,100,1008163,7,10,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Sylderis,ZombieScarletWitch,100,583635,4,3,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Oath,105,1635407,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,ShadowKing,105,1566556,7,10,19,8,8,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Sylderis,AncientOne,100,1040929,7,9,19,7,8,7,6,raider,purple,,,,13,,3,3,3,3,3
Sylderis,CaptainBritain,105,1069233,7,10,19,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
Sylderis,EmmaFrostXMen,105,1535385,7,10,19,7,8,7,6,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Mephisto,105,1691971,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Kahhori,100,1130136,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,MsMarvelClassic,100,1114293,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Medusa,100,978084,7,9,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,JeanGrey,100,972588,7,8,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Odin,105,1531201,7,5,19,7,7,7,5,raider,purple,,,,14,,4,4,4,4,4
Sylderis,OmegaRedPhoenix,105,1184797,6,4,20,8,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Hercules,100,1217639,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,PeggyCarter,100,1115973,7,10,19,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
Sylderis,FalconJoaquin,105,1473737,7,9,20,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Lilandra,100,1165383,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Patriot,100,1103355,7,10,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Knull,105,1378869,7,6,20,7,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
Sylderis,HowardTheDuck,101,1093724,7,10,19,6,6,6,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Havok,105,1715262,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,DaredevilModern,105,1492182,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,SilverSable,105,1587794,7,9,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,HitMonkey,105,1703412,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,VictoriaHand,105,1728910,7,11,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Quasar,105,1261065,7,5,19,7,7,7,5,striker,purple,14,5,5,5,5,4,4,4,4,4
Sylderis,Songbird,105,1518520,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Hyperion,105,1544439,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Hellverine,105,1440876,7,8,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,TheHood,105,1575798,7,9,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Satana,105,1487449,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,InvisibleWomanMCU,105,1841482,7,9,20,7,7,7,5,raider,purple,,,,14,,4,4,4,4,4
Sylderis,MrFantasticMCU,105,1803116,7,10,20,7,7,7,5,fortifier,purple,,14,,,,4,4,4,4,4
Sylderis,FranklinRichards,105,1704716,7,9,19,7,7,7,5,striker,purple,14,,,,,4,4,4,4,4
Sylderis,Blastaar,105,1024458,7,3,19,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Sylderis,Azazel,105,1510349,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,SebastianShaw,105,1329370,7,7,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,RachelSummers,105,1485875,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Scorpion,105,1048282,6,6,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Hobgoblin,105,1308698,7,7,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Sylderis,PhantomRider,105,885216,4,4,19,8,7,7,6,striker,purple,13,,,,,3,3,3,3,3
Sylderis,SuperiorSpiderMan,105,1144963,6,6,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,DaimonHellstrom,105,1248718,6,6,19,7,7,7,5,raider,purple,,,,14,,4,4,4,4,4
Sylderis,LivingMummy,105,1130938,6,6,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,ZombieKestrel,105,625359,2,,19,6,6,6,4,raider,purple,,,,13,,3,3,3,3,3
Sylderis,Hellcat,105,1158463,6,6,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Sylderis,Thunderstrike,72,103730,6,3,13,6,6,6,4,raider,,,,,5,,5,5,5,5,5
